id,Energy_kcal,Water_g,Protein_g,Fat_g,CHO_g,Fiber_g,VA_ug,VB1_mg,VB2_mg,VC_mg,Ca_mg,Fe_mg,Zn_mg,Ile_mg,Leu_mg,Lys_mg,SAA_mg,AAA_mg,Thr_mg,Trp_mg,Val_mg,price,half
brk_21,0.49884575026232947,0.07055687203791468,0.2403940886699507,0.9541531823085221,0.23583851922770063,0.06481481481481481,0.0,0.2544529262086514,0.11347517730496455,0.0,0.042642878149201056,0.05838996841198431,0.09444188949477694,0.272844939166451,0.35162094763092266,0.27685171135629594,0.28241965973534966,0.3234165067178503,0.2754324342236066,0.03801282546550259,0.2829452918912719,2.0,False
brk_22,0.7263378803777545,0.32109004739336494,0.43349753694581283,0.9827400215749729,0.5864049784585926,0.21759259259259256,0.03179810725552051,0.47837150127226463,0.34988179669030733,0.041666666666666664,0.16272914420154885,0.24073896812482054,0.18444911635240785,0.48252653378203475,0.6144014962593517,0.3824594108338933,0.5130434782608695,0.5793803125856868,0.45887732785472857,0.07695279301552962,0.5088886340176625,8.0,False
brk_23,0.41280167890870934,0.3224526066350711,0.2827586206896552,0.6607335490830637,0.25339077708632524,0.15123456790123455,0.1968454258675079,0.20865139949109415,0.26950354609929056,0.19999999999999998,0.16616018037447305,0.09284962190102422,0.13616056763681755,0.3675899559927518,0.38840399002493764,0.25430819586846726,0.299054820415879,0.3700301617768028,0.3189078136390748,0.07633469829251334,0.33891501318958595,2.0,False
brk_24,0.044029380902413436,0.2701481042654028,0.06403940886699508,0.06186623516720603,0.02237115047071964,0.13117283950617284,0.30725552050473187,0.05089058524173028,0.13002364066193853,0.3333333333333333,0.16218998137437504,0.07045084713314828,0.32138164378161754,0.06535076365519028,0.07147755610972568,0.06436173671775085,0.022948960302457466,0.0663421990677269,0.07605540459937703,0.018635555898941513,0.06935428374813625,1.0,True
brk_25,0.03668415529905562,0.27962677725118484,0.029556650246305417,0.0564724919093851,0.01279719163874262,0.038580246913580245,0.0,0.02544529262086514,0.1773049645390071,0.0,0.11317517890402899,0.0225902172872595,0.4051474935943762,0.04205280869790319,0.031343516209476306,0.028378817766024318,0.031140516698172648,0.026926240745818484,0.027013055868513484,0.003698266759380875,0.03322628741828191,1.0,True
brk_26,0.1557922350472193,0.36789988151658765,0.2992610837438423,0.23050161812297734,0.04547630445189086,0.046296296296296294,0.0,0.07633587786259541,0.05319148936170213,0.0,0.6038378590334279,0.06963721642576816,0.1394208659089416,0.33098628009319186,0.40413029925187033,0.33910216114278285,0.22724007561436668,0.40181656155744444,0.3486910994764398,0.092853279765124,0.32768092671177884,1.0,True
brk_27,0.17520461699895068,0.19313684834123224,0.3990147783251231,0.17791262135922328,0.08536779958512844,0.06172839506172839,0.0,0.038167938931297704,0.08274231678486998,0.0,0.7557837466915006,0.11869436201780416,0.1480438210367256,0.7141082060574684,0.5151807980049875,0.5016755901415473,0.12642091997479518,0.5430285165889772,0.542872291072967,0.11603183187823535,0.5599323316894138,1.0,True
brk_28,0.10804826862539349,0.23638329383886253,0.04926108374384236,0.08621898597626752,0.13164193393968407,0.054012345679012336,0.0031545741324921135,0.10178117048346055,0.047281323877068564,0.28125,0.020561709636310162,0.020580070833732172,0.03307108599960581,0.0384675122961429,0.03746882793017456,0.03649881863308261,0.0287523629489603,0.041931724705237185,0.03455497382198953,0.015076360452239305,0.05069962151622892,1.0,True
brk_29,0.040881427072402936,0.271925355450237,0.03694581280788177,0.05916936353829557,0.02715812988670815,0.2006172839506173,0.0018927444794952682,0.01272264631043257,0.0591016548463357,0.010416666666666666,0.08376629742182137,0.1326696659328037,0.04380461204914263,0.041405643282422994,0.0005610972568578553,0.0006329525502351895,0.01853812224322621,0.03138195777351248,0.042255948041619716,0.009879213989543898,0.03379974767748595,1.0,True
brk_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
brk_31,0.156096537250787,0.2873874407582938,0.14236453201970445,0.31806903991370006,0.03800861656294878,0.16666666666666666,0.04100946372239748,0.045801526717557245,0.25295508274231676,0.052083333333333336,0.1166062150769532,0.17335120130180914,0.01177649300308784,0.12346621796531194,0.13943266832917706,0.09072030867275052,0.08129804662885948,0.15758157389635316,0.10031148518788521,0.02893713461587988,0.13610505791948616,1.5,True
brk_32,0.10912906610703044,0.5088862559241706,0.009852216748768473,0.010787486515641855,0.19626615605552897,0.18518518518518517,0.0037854889589905363,0.15267175572519082,0.047281323877068564,0.08333333333333333,0.019605920988138414,0.028716377907533265,0.031206885224361082,0.011648977478643543,0.009351620947630923,0.008670582879934103,0.013862633900441082,0.014395393474088292,0.009278282192325535,0.0072111051018568595,0.016056887257713037,1.0,False
brk_33,0.09863588667366212,0.5177725118483413,0.03940886699507389,0.010787486515641855,0.1675442795595979,0.09259259259259259,0.03406940063091483,0.1272264631043257,0.09456264775413713,0.6875,0.09802960494069207,0.019144251938355512,0.022994547007423954,0.02200362412632669,0.020261845386533667,0.024277632063815488,0.017643352236925012,0.02125034274746367,0.019882033269269003,0.003090473615081511,0.022938410368161483,1.0,False
brk_34,0.09024134312696747,0.5254739336492891,0.02463054187192118,0.010787486515641855,0.15797032072762088,0.06172839506172839,0.010094637223974764,0.10178117048346055,0.047281323877068564,0.5208333333333334,0.024507401235173018,0.019144251938355512,0.029564417580973654,0.014237639140564329,0.011689526184538652,0.015607049183881385,0.02646502835538752,0.02330682752947628,0.023858439923122803,0.008241262973550696,0.02179148984975341,1.0,False
lun_1,0.18153200419727178,0.019697867298578198,0.09113300492610837,0.010787486515641855,0.3079623424285942,0.027006172839506168,0.0,0.06997455470737914,0.02955082742316785,0.0,0.015929810802862463,0.027519862161386043,0.06980487484396557,0.09383898524462854,0.09936097256857855,0.04118526867968699,0.10396975425330811,0.10282423910063065,0.06295977201935184,0.015452368075407556,0.09175364147264593,0.5,False
lun_2,0.36096537250786986,0.03761848341232227,0.27586206896551724,0.04045307443365695,0.5704483804052976,0.16203703703703703,0.0,0.356234096692112,0.09456264775413713,0.0,0.07597294382903635,0.08375610223030536,0.13468234675776886,0.3235827077400984,0.4130299251870324,0.1517352003988468,0.3717706364209199,0.40101453249245955,0.278348465769766,0.05665868294316104,0.3383415529303819,1.0,False
lun_3,0.36096537250786986,0.03761848341232227,0.27586206896551724,0.04045307443365695,0.5704483804052976,0.16203703703703703,0.0,0.356234096692112,0.09456264775413713,0.0,0.07597294382903635,0.08375610223030536,0.13468234675776886,0.3235827077400984,0.4130299251870324,0.1517352003988468,0.3717706364209199,0.40101453249245955,0.278348465769766,0.05665868294316104,0.3383415529303819,1.0,False
lun_4,0.07534102833158447,0.006042654028436019,0.1729064039408867,0.08629989212513484,0.029679272379128773,0.2391975308641975,0.004668769716088328,0.10432569974554708,0.047281323877068564,0.0,0.09361827271836093,0.039245716473628796,0.07571775836016031,0.1617913538700492,0.18469451371571072,0.17254459931068866,0.09829867674858221,0.21867288182067454,0.1577307972695341,0.04635710422622267,0.13074893909852045,1.5,False
lun_5,0.08184679958027283,0.11866113744075829,0.043349753694581286,0.005393743257820927,0.13754587521940323,0.035493827160493825,0.037350157728706625,0.043256997455470736,0.030732860520094562,0.03333333333333333,0.022056661111655714,0.01483679525222552,0.03252085933907102,0.042454051255500905,0.043017456359102244,0.02080939891184185,0.04461247637051039,0.046476556073485054,0.030220690569288885,0.008241262973550696,0.04266544328478036,0.5,False
lun_6,0.5524658971668416,0.1353080568720379,0.4706896551724138,0.6548004314994607,0.4623424285942237,0.12962962962962962,0.0138801261829653,0.628498727735369,0.1347517730496454,0.0,0.07450249975492597,0.11247248013783864,0.2484232310623481,0.49158684959875754,0.6458073566084788,0.49404981249864516,0.4575929426591052,0.6106388812722786,0.5325733978394857,0.061706456514460835,0.49111136598233734,6.0,False
lun_7,0.5954879328436516,0.20115521327014219,0.6561576354679803,0.5126752966558792,0.5787458113930111,0.16203703703703703,0.024227129337539437,0.4071246819338422,0.17966903073286053,0.0,0.09680423487893342,0.11534411792859195,0.8400400762104987,0.7874708775563034,0.9208229426433914,0.7653089978973836,0.7965343415248896,0.8396627364957501,0.7898469083438265,0.12305235777382884,0.8135680697327674,6.0,False
lun_8,0.5196222455403987,0.320882701421801,0.46133004926108373,0.37081984897518877,0.5912717408648476,0.2299382716049383,0.06031545741324921,0.6030534351145037,0.23404255319148937,0.3,0.2953141848838349,0.1330525509715708,0.23897904211287038,0.4910691172663733,0.6306889027431422,0.4055665142089177,0.476685570258349,0.6015217987386894,0.4908211279740208,0.07587112725025111,0.4989677715334327,6.0,False
lun_9,0.5942287513116474,0.37882109004739334,0.5788177339901478,0.5374865156418553,0.5876815063028562,0.2299382716049383,0.05539432176656152,0.4198473282442748,0.2765957446808511,0.3,0.30266640525438676,0.15746147219297407,0.34812101701596476,0.7318146518250065,0.8890274314214464,0.724210435046496,0.5674228103339634,0.7927748834658623,0.7492875604745177,0.10677586340106622,0.7415414611767405,8.0,False
lun_10,1.0,0.6679502369668247,0.8507389162561574,0.9379719525350593,1.0,1.0,0.35507886435331226,1.0,1.0,0.4791666666666667,0.5533771198902068,0.31205130659519487,0.5786413507653899,1.0,1.0,0.8876075694188542,1.0,1.0,0.9742196301941811,0.23147647376960517,1.0,8.0,False
lun_11,0.4073452256033578,0.23139810426540283,0.25615763546798026,0.5922330097087378,0.29719163874262006,0.12268518518518519,0.023848580441640378,0.26972010178117045,0.23877068557919598,0.03125,0.10146064111361629,0.15722216904374464,0.10019052624663294,0.279446026404349,0.356140897755611,0.2473283766501203,0.29117832388153747,0.3329448862078421,0.27331168400821787,0.043318138504725844,0.295733455671522,2.0,False
lun_12,0.41720881427072404,0.11205568720379147,0.232512315270936,0.6324163969795037,0.29814903462581777,0.0949074074074074,0.0015141955835962148,0.19338422391857504,0.08037825059101655,0.016666666666666666,0.0600431330261739,0.06963721642576817,0.14995729584127193,0.2976960911208905,0.3640118453865337,0.26557995361238157,0.2539382482671707,0.3308884014258294,0.2977003114851879,0.04419377269566561,0.30347516917077644,2.5,False
lun_13,0.42172088142707237,0.17665876777251183,0.4009852216748769,0.49892125134843573,0.33979575554491787,0.08101851851851852,0.07949526813880126,0.356234096692112,0.3971631205673759,0.0,0.09704930889128516,0.10888293289939696,0.21820182642401945,0.5739062904478385,0.620791770573566,0.5194979732512518,0.4266540642722117,0.581573896353167,0.5605407913049241,0.10090396353241134,0.5526436517949306,3.0,False
lun_14,0.37639034627492135,0.3412618483412322,0.28472906403940884,0.38807982740021574,0.36460826551779163,0.11882716049382716,0.08138801261829653,0.2900763358778626,0.23167848699763596,0.28125,0.10023527105185764,0.07657700775342205,0.12934432691675976,0.3564587108464924,0.3729738154613466,0.2450740251013374,0.3018903591682419,0.36735673156018644,0.3067134999005898,0.07927064822684077,0.3484917995182934,2.5,False
lun_15,0.49884575026232947,0.07055687203791468,0.2403940886699507,0.9541531823085221,0.23583851922770063,0.06481481481481481,0.0,0.2544529262086514,0.11347517730496455,0.0,0.042642878149201056,0.05838996841198431,0.09444188949477694,0.272844939166451,0.35162094763092266,0.27685171135629594,0.28241965973534966,0.3234165067178503,0.2754324342236066,0.03801282546550259,0.2829452918912719,2.0,False
lun_16,0.7330535152151101,0.3149289099526066,0.43940886699507387,0.9827400215749729,0.597893729056965,0.19907407407407407,0.021198738170347006,0.5292620865139949,0.2364066193853428,0.39166666666666666,0.22350749926477792,0.11821575571934531,0.20021680572892717,0.48459746311157137,0.6165835411471322,0.38384670409468274,0.5195967233774417,0.5747189470797917,0.4641792033932003,0.07612866671817456,0.5102649386397522,8.0,False
lun_17,0.6604407135362016,0.32973933649289094,0.4738916256157635,0.7281553398058253,0.6195947024094463,0.2299382716049383,0.3495268138801262,0.4122137404580153,0.17494089834515367,0.10833333333333334,0.15292618370747965,0.14310328323920746,0.2889100584718481,0.647683147812581,0.7777431421446384,0.5683567077796805,0.5261499684940137,0.7233342473265698,0.6571674729935715,0.11733498158592805,0.6823030164009635,10.0,False
lun_18,0.41280167890870934,0.3224526066350711,0.2827586206896552,0.6607335490830637,0.25339077708632524,0.15123456790123455,0.1968454258675079,0.20865139949109415,0.26950354609929056,0.19999999999999998,0.16616018037447305,0.09284962190102422,0.13616056763681755,0.3675899559927518,0.38840399002493764,0.25430819586846726,0.299054820415879,0.3700301617768028,0.3189078136390748,0.07633469829251334,0.33891501318958595,2.0,False
lun_19,0.09527806925498428,0.326042654028436,0.11103448275862068,0.16267529665587915,0.037561831817456516,0.10524691358024692,0.10291482649842272,0.0748091603053435,0.15697399527186762,0.19874999999999998,0.07479658856974805,0.07380109122236052,0.03741541291636555,0.12055397359565106,0.12188279301745636,0.10290247761905795,0.09277882797731568,0.11861804222648754,0.12303002187023658,0.04135053696979062,0.13125358412662,2.0,False
lun_20,0.10272822665267577,0.28389218009478673,0.047241379310344826,0.11170442286947141,0.10585607148555928,0.11759259259259258,0.007646687697160884,0.05318066157760814,0.11914893617021277,0.18833333333333332,0.17258111949808838,0.07427969752081938,0.043410419814729644,0.08599534040900857,0.10216645885286782,0.05287321440183816,0.08509136735979836,0.10655333150534686,0.08339850222016038,0.023940868938164772,0.10258057116641815,2.0,False
lun_21,0.1077859391395593,0.3560545023696682,0.17339901477832514,0.12966558791801508,0.06293282272219562,0.13117283950617284,0.3085173501577287,0.061068702290076333,0.14893617021276595,0.3333333333333333,1.0,1.0,0.37389133434071353,0.17988609888687548,0.20140274314214462,0.22626753083476034,0.13915563957151858,0.1779270633397313,0.21175690900656105,0.03521079605449535,0.18458538823259546,3.0,False
lun_22,0.17116474291710387,0.9002488151658768,0.31724137931034485,0.22891046386192013,0.07186851763204083,0.3935185185185185,1.0,0.1984732824427481,0.5366430260047281,1.0,0.5331830212724242,0.22944385948119078,1.0,0.3818017085166969,0.3822007481296758,0.3381180499859103,0.1920856962822936,0.3616397038661914,0.3867188017761283,0.09702026835612558,0.36809267117788735,2.0,False
lun_23,0.1557922350472193,0.36789988151658765,0.2992610837438423,0.23050161812297734,0.04547630445189086,0.046296296296296294,0.0,0.07633587786259541,0.05319148936170213,0.0,0.6038378590334279,0.06963721642576816,0.1394208659089416,0.33098628009319186,0.40413029925187033,0.33910216114278285,0.22724007561436668,0.40181656155744444,0.3486910994764398,0.092853279765124,0.32768092671177884,1.0,True
lun_24,0.17520461699895068,0.19313684834123224,0.3990147783251231,0.17791262135922328,0.08536779958512844,0.06172839506172839,0.0,0.038167938931297704,0.08274231678486998,0.0,0.7557837466915006,0.11869436201780416,0.1480438210367256,0.7141082060574684,0.5151807980049875,0.5016755901415473,0.12642091997479518,0.5430285165889772,0.542872291072967,0.11603183187823535,0.5599323316894138,1.0,True
lun_25,0.040881427072402936,0.271925355450237,0.03694581280788177,0.05916936353829557,0.02715812988670815,0.2006172839506173,0.0018927444794952682,0.01272264631043257,0.0591016548463357,0.010416666666666666,0.08376629742182137,0.1326696659328037,0.04380461204914263,0.041405643282422994,0.0005610972568578553,0.0006329525502351895,0.01853812224322621,0.03138195777351248,0.042255948041619716,0.009879213989543898,0.03379974767748595,1.0,True
lun_26,0.156096537250787,0.2873874407582938,0.14236453201970445,0.31806903991370006,0.03800861656294878,0.16666666666666666,0.04100946372239748,0.045801526717557245,0.25295508274231676,0.052083333333333336,0.1166062150769532,0.17335120130180914,0.01177649300308784,0.12346621796531194,0.13943266832917706,0.09072030867275052,0.08129804662885948,0.15758157389635316,0.10031148518788521,0.02893713461587988,0.13610505791948616,1.5,True
lun_27,0.09449108079748166,0.6395882701421801,0.08645320197044334,0.14495685005393744,0.04731131322801979,0.10030864197530862,0.03974763406940063,0.13486005089058523,0.26595744680851063,0.734375,0.3454318204097637,0.0375705944290227,0.3751806714407726,0.06769350245922859,0.05817487531172069,0.05369258448399193,0.051827347195967224,0.04250068549492734,0.06322486579627543,0.010842411599577636,0.07308751003555453,1.5,True
lun_28,0.2077124868835257,0.7837825829383884,0.3620689655172413,0.29247572815533984,0.08257539492580182,0.11574074074074073,0.03974763406940063,0.19083969465648853,0.1773049645390071,0.734375,0.8581266542495831,0.08854216521489423,0.18802148347677552,0.3646129950815429,0.43683759351620943,0.36964862462879067,0.2539697542533081,0.4224019742253908,0.389952945854596,0.10067217801128021,0.3738100699621516,1.5,True
lun_29,0.21642182581322142,0.4502517772511848,0.2517241379310345,0.2442017259978425,0.16650710068613372,0.09645061728395062,0.23230283911671923,0.15267175572519082,0.10756501182033097,0.3489583333333333,0.06923340848936377,0.046903417248971,0.3920980881676632,0.3112218483044266,0.3298784289276808,0.3744174452127544,0.25838059231253935,0.30775294762818756,0.33925376101796006,0.06873728398877127,0.34427686661314366,2.5,True
lun_30,0.26699895068205665,0.5971712085308056,0.8017241379310344,0.2978694714131607,0.049465453965214616,0.046296296296296294,0.008832807570977918,0.1272264631043257,0.20685579196217493,0.0,0.7074061366532691,0.08255958648415815,0.21183726430589317,0.8894641470359825,0.9646197007481296,1.0,0.7366414618777566,0.8571771318892241,0.8886606136920936,0.19596178114296015,0.8517891960087165,2.5,True
lun_31,0.09616998950682057,0.2892031990521327,0.03571428571428571,0.14037216828478966,0.07707036859741503,0.07407407407407407,0.03974763406940063,0.013994910941475825,0.22458628841607567,0.052083333333333336,0.10329869620625426,0.17995596822054177,0.02278923855200053,0.07442402278022264,0.08182668329177058,0.039126005245702644,0.060396975425330804,0.09072525363312312,0.059712373252037904,0.01836256406294265,0.08220552815689872,1.5,True
lun_32,0.07528856243441763,0.3295171800947867,0.055172413793103454,0.1498112189859763,0.024573161002074358,0.1358024691358025,0.06498422712933755,0.05089058524173028,0.14893617021276595,0.3770833333333334,0.2672532104695618,0.03254522829520437,0.042416726890480254,0.0499611700750712,0.04652431421446384,0.04840352892723213,0.02145557655954631,0.04226076227035921,0.044734574855855254,0.015375106235030519,0.048944833123064566,1.5,True
lun_33,0.07465897166841554,0.3304650473933649,0.04433497536945813,0.14118122977346279,0.03414711983405138,0.11728395061728394,0.007949526813880127,0.04071246819338422,0.047281323877068564,0.41875,0.1383442799725517,0.0430745668612999,0.0337116483805269,0.03365260160497023,0.02127493765586035,0.02412589686341664,0.022589792060491488,0.031155744447491092,0.035456292663529725,0.012490664194287774,0.03839316435371028,1.5,True
lun_34,0.12177334732423924,0.298178317535545,0.04926108374384236,0.14118122977346279,0.12103079623424286,0.08410493827160492,0.05671924290220821,0.09796437659033079,0.05200945626477541,0.4635416666666667,0.035413194784825006,0.02584474011677994,0.035764732934761186,0.047696091120890516,0.045706047381546135,0.0446318253744608,0.041430371770636416,0.05357142857142857,0.048379614288554584,0.019392721934636484,0.06259318729212066,1.5,True
lun_35,0.14637985309548793,0.2694016587677725,0.11268472906403941,0.17826321467098166,0.12398276687410244,0.12268518518518519,0.0031545741324921135,0.052798982188295165,0.08274231678486998,0.08333333333333333,0.06592490932261541,0.04259596056284102,0.05904671177977794,0.20534558633186642,0.19061720698254364,0.1125224893243448,0.1447700063011972,0.2046545105566219,0.15156736695606068,0.04700095289603132,0.19374354857208395,1.5,True
lun_36,0.0960650577124869,0.32454087677725113,0.08472906403940886,0.18864617044228696,0.030317536301260568,0.038580246913580245,0.0971608832807571,0.061068702290076333,0.10874704491725769,0.19791666666666666,0.04962748750122536,0.02153728343064995,0.03321890808751068,0.10315816722754338,0.09336034912718204,0.08438644787895866,0.0731253938248267,0.09456402522621332,0.09404201736364239,0.0331968374153339,0.09998279619222386,2.0,True
lun_37,0.09186778593913957,0.3286877962085308,0.08226600985221674,0.18864617044228696,0.0215414073719483,0.038580246913580245,0.04858044164037855,0.04834605597964376,0.10874704491725769,0.09375,0.08393784923046758,0.02393031492294439,0.03732507719597924,0.10704115972042455,0.09842581047381546,0.08872173931892571,0.07753623188405796,0.09456402522621332,0.09404201736364239,0.023925416570089366,0.09482165385938753,2.0,True
